Mapa,Cve_Ent,Nom_Ent,Nom_Abr,Cve_Mun,Nom_Mun,Cve_Loc,Nom_Loc,Ámbito,Latitud,Longitud,Lat_Decimal,Lon_Decimal,Altitud,Cve_Carta,Pob_Total,Pob_Masculina,Pob_Femenina,Total De Viviendas Habitadas
"230043218","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3218","Los Sansores","R","18°33´26.712"N","088°20´12.993"W","18.55742000","-88.33694300","0009","E16A65","-","-","-","-"
"230043219","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3219","Yohaltun","R","18°32´10.996"N","088°19´54.724"W","18.53638800","-88.33186800","0009","E16A66","-","-","-","-"
"230043220","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3220","Divino Niño","R","18°29´26.144"N","088°57´16.382"W","18.49059600","-88.95455100","0080","E16A74","-","-","-","-"
"230043221","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3221","Los Linares","R","18°33´39.696"N","088°19´41.212"W","18.56102700","-88.32811400","0009","E16A66","-","-","-","-"
"230043222","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3222","La Morita","R","18°32´52.038"N","088°20´44.595"W","18.54778800","-88.34572100","0010","E16A65","-","-","-","-"
"230043223","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3223","El Dorado","R","18°32´46.451"N","088°20´42.730"W","18.54623600","-88.34520300","0010","E16A65","-","-","-","-"
"230043224","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3224","El Jazmín","R","18°32´30.459"N","088°21´00.347"W","18.54179400","-88.35009600","0010","E16A65","-","-","-","-"
"230043225","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3225","Juan Carlos","R","18°32´28.701"N","088°21´00.540"W","18.54130600","-88.35015000","0010","E16A65","-","-","-","-"
"230043226","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3226","Don Noe","R","18°31´42.866"N","088°21´00.655"W","18.52857400","-88.35018200","0010","E16A65","-","-","-","-"
"230043227","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3227","El Millón [Rancho]","R","18°33´37.083"N","088°19´43.141"W","18.56030100","-88.32865000","0009","E16A66","-","-","-","-"
"230043228","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3228","Costa Maya [Cabañas Ecoturísticas]","R","18°30´46.698"N","087°45´30.915"W","18.51297200","-87.75858800","0001","E16A67","-","-","-","-"
"230043229","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3229","El Trébol","R","18°43´41.664"N","087°42´58.156"W","18.72824000","-87.71615400","0006","E16A67","-","-","-","-"
"230043230","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3230","Santa Julia","R","18°20´54.211"N","087°48´19.338"W","18.34839200","-87.80537200","0002","E16A77","-","-","-","-"
"230043231","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3231","Casa Macabi","R","18°20´58.116"N","087°48´16.219"W","18.34947700","-87.80450500","0002","E16A77","-","-","-","-"
"230043232","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3232","San Esteban","R","18°29´50.359"N","088°55´42.038"W","18.49732200","-88.92834400","0075","E16A74","-","-","-","-"
"230043233","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3233","Juan Guerrero [Hotel]","R","18°56´10.280"N","087°53´30.143"W","18.93618900","-87.89170600","0010","E16A57","-","-","-","-"
"230043234","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3234","El Trébol","R","18°44´30.227"N","087°42´50.803"W","18.74173000","-87.71411200","0002","E16A67","-","-","-","-"
"230043235","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3235","Los Cocos [Rancho]","R","18°22´32.271"N","088°54´39.401"W","18.37563100","-88.91094500","0142","E16A74","-","-","-","-"
"230043236","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3236","Villas el Inolvidable","R","18°34´07.324"N","088°14´44.174"W","18.56870100","-88.24560400","0009","E16A66","-","-","-","-"
"230043237","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3237","La Canoa [Rancho]","R","18°32´48.096"N","088°20´56.487"W","18.54669300","-88.34902400","0010","E16A65","-","-","-","-"
"230043238","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3238","Las Palmas","R","18°31´15.297"N","088°21´06.149"W","18.52091600","-88.35170800","0009","E16A65","-","-","-","-"
"230043239","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3239","Santa Clara [Parcela]","R","18°34´04.074"N","088°19´42.921"W","18.56779800","-88.32858900","0009","E16A66","-","-","-","-"
"230043240","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3240","Jesús Ramos Domínguez [Rancho]","R","18°33´03.595"N","088°19´17.220"W","18.55099900","-88.32145000","0009","E16A66","-","-","-","-"
"230043241","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3241","San Judas Tadeo [Rancho]","R","18°32´59.043"N","088°19´18.816"W","18.54973400","-88.32189300","0009","E16A66","-","-","-","-"
"230043242","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3242","Eloy Campos","R","18°30´20.536"N","088°31´56.181"W","18.50570400","-88.53227300","0017","E16A65","-","-","-","-"
"230043243","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3243","El Bosque de los Girasoles [Rancho]","R","18°30´28.998"N","088°31´46.924"W","18.50805500","-88.52970100","0016","E16A65","-","-","-","-"
"230043244","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3244","Cachimbas","R","18°30´36.241"N","088°29´50.588"W","18.51006700","-88.49738600","0030","E16A65","-","-","-","-"
"230043245","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3245","El Progreso [Rancho]","R","18°32´34.683"N","088°34´44.250"W","18.54296800","-88.57895800","0035","E16A65","-","-","-","-"
"230043246","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3246","Isidro Cruz [Rancho]","R","18°30´16.351"N","088°31´56.759"W","18.50454200","-88.53243300","0018","E16A65","-","-","-","-"
"230043247","23","Quintana Roo","Q. Roo","004","Othón P. Blanco","3247","Dimas Amezcua Navarro","R","18°49´54.173"N","087°39´32.561"W","18.83171500","-87.65904500","0003","E16A58","-","-","-","-"
"230050001","23","Quintana Roo","Q. Roo","005","Benito Juárez","0001","Cancún","U","21°09´41.098"N","086°49´29.320"W","21.16141600","-86.82481100","0005","F16D41","628306","317990","310316","179501"
"230050002","23","Quintana Roo","Q. Roo","005","Benito Juárez","0002","Alfredo V. Bonfil","U","21°05´17.226"N","086°50´50.931"W","21.08811800","-86.84748100","0009","F16D41","14900","7639","7261","3997"
"230050007","23","Quintana Roo","Q. Roo","005","Benito Juárez","0007","Aeropuerto","R","21°02´22.729"N","086°52´27.687"W","21.03964700","-86.87435800","0007","F16D41","0","0","0","0"
"230050016","23","Quintana Roo","Q. Roo","005","Benito Juárez","0016","Candelaria (Santa Julia)","R","21°03´04.730"N","087°04´26.292"W","21.05131400","-87.07397000","0009","F16C49","4","*","*","1"
"230050022","23","Quintana Roo","Q. Roo","005","Benito Juárez","0022","Embotelladora del Caribe","R","21°07´08.000"N","086°56´28.000"W","21.11888900","-86.94111100","0010","F16D41","0","0","0","0"
"230050025","23","Quintana Roo","Q. Roo","005","Benito Juárez","0025","La Esperanza","R","21°00´57.412"N","086°51´17.631"W","21.01594800","-86.85489800","0008","F16D41","0","0","0","0"
"230050073","23","Quintana Roo","Q. Roo","005","Benito Juárez","0073","Nava","R","21°05´19.532"N","086°59´59.899"W","21.08875900","-86.99997200","0008","F16D41","2","*","*","1"
"230050091","23","Quintana Roo","Q. Roo","005","Benito Juárez","0091","CONAGUA","R","21°00´55.475"N","086°51´18.897"W","21.01541000","-86.85524900","0008","F16D41","0","0","0","0"
"230050100","23","Quintana Roo","Q. Roo","005","Benito Juárez","0100","El Círculo","R","21°01´01.388"N","086°51´14.854"W","21.01705200","-86.85412600","0008","F16D41","0","0","0","0"
"230050104","23","Quintana Roo","Q. Roo","005","Benito Juárez","0104","San Jorge","R","21°10´48.631"N","087°05´13.105"W","21.18017500","-87.08697400","0001","F16C49","1","*","*","1"
"230050124","23","Quintana Roo","Q. Roo","005","Benito Juárez","0124","Los Pinos","R","20°56´13.290"N","086°52´15.301"W","20.93702500","-86.87091700","0010","F16D51","0","0","0","0"
"230050126","23","Quintana Roo","Q. Roo","005","Benito Juárez","0126","La Ilusión","R","21°05´33.406"N","086°59´30.004"W","21.09261300","-86.99166800","0006","F16D41","13","*","*","2"
"230050129","23","Quintana Roo","Q. Roo","005","Benito Juárez","0129","Los Íñigo","R","21°05´35.853"N","086°59´23.825"W","21.09329300","-86.98995100","0006","F16D41","5","*","*","1"
"230050135","23","Quintana Roo","Q. Roo","005","Benito Juárez","0135","Sensaciones","R","20°57´44.018"N","086°51´49.062"W","20.96222700","-86.86362800","0009","F16D51","2","*","*","1"
"230050141","23","Quintana Roo","Q. Roo","005","Benito Juárez","0141","Los Naranjos","R","20°56´38.753"N","086°52´11.346"W","20.94409800","-86.86981800","0008","F16D51","0","0","0","0"
"230050158","23","Quintana Roo","Q. Roo","005","Benito Juárez","0158","Alicia","R","21°05´48.538"N","086°59´13.241"W","21.09681600","-86.98701100","0008","F16D41","2","*","*","1"
"230050160","23","Quintana Roo","Q. Roo","005","Benito Juárez","0160","Chantaman","R","21°06´00.212"N","086°58´46.675"W","21.10005900","-86.97963200","0009","F16D41","12","*","*","2"
"230050162","23","Quintana Roo","Q. Roo","005","Benito Juárez","0162","Rodmen","R","20°57´15.000"N","086°52´02.000"W","20.95416700","-86.86722200","0007","F16D51","0","0","0","0"
"230050163","23","Quintana Roo","Q. Roo","005","Benito Juárez","0163","La Santa Cruz","R","21°11´19.565"N","087°05´19.792"W","21.18876800","-87.08883100","0001","F16C49","0","0","0","0"
"230050167","23","Quintana Roo","Q. Roo","005","Benito Juárez","0167","San Miguel","R","20°58´43.000"N","086°51´35.000"W","20.97861100","-86.85972200","0006","F16D51","5","*","*","2"
"230050171","23","Quintana Roo","Q. Roo","005","Benito Juárez","0171","Santa María","R","21°10´45.414"N","087°01´46.309"W","21.17928200","-87.02953000","0001","F16C49","0","0","0","0"
"230050173","23","Quintana Roo","Q. Roo","005","Benito Juárez","0173","San Antonio","R","21°10´45.749"N","087°01´30.209"W","21.17937500","-87.02505800","0001","F16C49","4","*","*","2"
"230050184","23","Quintana Roo","Q. Roo","005","Benito Juárez","0184","Los Vargas","R","21°10´02.298"N","087°05´23.021"W","21.16730500","-87.08972800","0002","F16C49","2","*","*","1"
"230050187","23","Quintana Roo","Q. Roo","005","Benito Juárez","0187","Villas de Cancún","R","21°07´19.054"N","086°55´58.403"W","21.12195900","-86.93289000","0007","F16D41","0","0","0","0"
"230050193","23","Quintana Roo","Q. Roo","005","Benito Juárez","0193","El Tiro Fijo","R","21°03´28.412"N","087°03´37.880"W","21.05789200","-87.06052200","0009","F16C49","4","*","*","1"
"230050195","23","Quintana Roo","Q. Roo","005","Benito Juárez","0195","Sens [Motel]","R","21°07´34.000"N","086°55´30.000"W","21.12611100","-86.9250","0010","F16D41","0","0","0","0"
"230050196","23","Quintana Roo","Q. Roo","005","Benito Juárez","0196","Chilly Willys","R","21°06´56.291"N","086°56´45.944"W","21.11563600","-86.94609600","0007","F16D41","6","*","*","1"
"230050201","23","Quintana Roo","Q. Roo","005","Benito Juárez","0201","Kilómetro Trescientos Tres","R","21°06´27.523"N","086°57´40.425"W","21.10764500","-86.96122900","0007","F16D41","3","*","*","1"
"230050202","23","Quintana Roo","Q. Roo","005","Benito Juárez","0202","Las Arboledas","R","21°07´19.990"N","086°56´34.302"W","21.12221900","-86.94286200","0007","F16D41","42","22","20","11"
"230050207","23","Quintana Roo","Q. Roo","005","Benito Juárez","0207","Huertos del Ramonal","R","21°06´33.874"N","086°57´58.903"W","21.10940900","-86.96636200","0008","F16D41","2","*","*","1"
"230050210","23","Quintana Roo","Q. Roo","005","Benito Juárez","0210","Gabilei","R","21°06´08.252"N","086°58´18.437"W","21.10229200","-86.97178800","0009","F16D41","5","*","*","1"
"230050211","23","Quintana Roo","Q. Roo","005","Benito Juárez","0211","El Colís","R","21°05´51.454"N","086°58´46.289"W","21.09762600","-86.97952500","0009","F16D41","1","*","*","1"
"230050229","23","Quintana Roo","Q. Roo","005","Benito Juárez","0229","San José (La Gota de Oro)","R","21°05´22.059"N","086°59´46.291"W","21.08946100","-86.99619200","0007","F16D41","20","14","6","7"
"230050232","23","Quintana Roo","Q. Roo","005","Benito Juárez","0232","San Felipe","R","21°05´28.667"N","086°59´41.883"W","21.09129600","-86.99496800","0007","F16D41","0","0","0","0"
"230050233","23","Quintana Roo","Q. Roo","005","Benito Juárez","0233","Cárcamo Siete","R","21°05´28.118"N","086°59´38.782"W","21.09114400","-86.99410600","0006","F16D41","0","0","0","0"
"230050234","23","Quintana Roo","Q. Roo","005","Benito Juárez","0234","Los Dos Hermanos J. y J.","R","21°05´25.703"N","086°59´44.883"W","21.09047300","-86.99580100","0007","F16D41","6","*","*","1"
"230050236","23","Quintana Roo","Q. Roo","005","Benito Juárez","0236","Las Pollitas","R","21°03´38.724"N","087°03´19.767"W","21.06075700","-87.05549100","0009","F16C49","3","*","*","2"
"230050237","23","Quintana Roo","Q. Roo","005","Benito Juárez","0237","Bosques del Caribe","R","21°06´24.919"N","086°58´26.989"W","21.10692200","-86.97416400","0009","F16D41","41","22","19","12"
"230050243","23","Quintana Roo","Q. Roo","005","Benito Juárez","0243","Avance Agroindustrial","R","21°05´26.590"N","086°59´35.445"W","21.09071900","-86.99317900","0006","F16D41","8","*","*","1"
"230050244","23","Quintana Roo","Q. Roo","005","Benito Juárez","0244","La Teresita","R","21°05´26.847"N","086°59´42.715"W","21.09079100","-86.99519900","0007","F16D41","0","0","0","0"
"230050245","23","Quintana Roo","Q. Roo","005","Benito Juárez","0245","San Antonio","R","21°05´31.616"N","086°59´33.204"W","21.09211600","-86.99255700","0006","F16D41","0","0","0","0"
"230050261","23","Quintana Roo","Q. Roo","005","Benito Juárez","0261","Benito Juárez","R","21°04´52.054"N","087°00´51.963"W","21.08112600","-87.01443400","0008","F16C49","4","*","*","2"
"230050269","23","Quintana Roo","Q. Roo","005","Benito Juárez","0269","Cárcamo Uno","R","21°04´20.982"N","087°01´48.557"W","21.07249500","-87.03015500","0009","F16C49","0","0","0","0"
"230050270","23","Quintana Roo","Q. Roo","005","Benito Juárez","0270","Captación Tres","R","21°00´36.258"N","087°01´47.379"W","21.01007200","-87.02982800","0006","F16C49","0","0","0","0"
"230050291","23","Quintana Roo","Q. Roo","005","Benito Juárez","0291","Villas de Mora","R","21°03´47.721"N","086°50´39.094"W","21.06325600","-86.84419300","0010","F16D41","13","7","6","3"
"230050305","23","Quintana Roo","Q. Roo","005","Benito Juárez","0305","El Orgullo","R","21°04´13.938"N","087°02´09.618"W","21.07053800","-87.03600500","0006","F16C49","1","*","*","1"
"230050316","23","Quintana Roo","Q. Roo","005","Benito Juárez","0316","Xaximilco","R","20°59´43.261"N","086°51´30.728"W","20.99535000","-86.85853600","0008","F16D51","0","0","0","0"
"230050317","23","Quintana Roo","Q. Roo","005","Benito Juárez","0317","Los Amigos","R","20°58´45.348"N","086°51´39.921"W","20.97926300","-86.86108900","0010","F16D51","0","0","0","0"
"230050318","23","Quintana Roo","Q. Roo","005","Benito Juárez","0318","Deymi Marrufo","R","21°02´18.190"N","086°50´59.883"W","21.03838600","-86.84996800","0009","F16D41","2","*","*","1"
"230050330","23","Quintana Roo","Q. Roo","005","Benito Juárez","0330","Planta Aeropuerto","R","21°01´48.768"N","086°51´06.966"W","21.03021300","-86.85193500","0010","F16D41","0","0","0","0"
"230050336","23","Quintana Roo","Q. Roo","005","Benito Juárez","0336","Pak-Luum","R","20°57´42.000"N","086°51´53.010"W","20.96166700","-86.86472500","0009","F16D51","2","*","*","1"
"230050351","23","Quintana Roo","Q. Roo","005","Benito Juárez","0351","El Pedregal","R","21°10´48.069"N","087°02´35.171"W","21.18001900","-87.04310300","0001","F16C49","0","0","0","0"
"230050353","23","Quintana Roo","Q. Roo","005","Benito Juárez","0353","Montalayos","R","21°11´58.937"N","087°05´18.367"W","21.19970500","-87.08843500","0000","F16C49","0","0","0","0"
"230050354","23","Quintana Roo","Q. Roo","005","Benito Juárez","0354","El Jabalí","R","21°11´55.000"N","087°05´18.000"W","21.19861100","-87.08833300","0010","F16C49","14","*","*","2"
"230050357","23","Quintana Roo","Q. Roo","005","Benito Juárez","0357","El Ana Bárbara","R","21°12´03.540"N","087°05´19.613"W","21.20098300","-87.08878100","0000","F16C49","2","*","*","1"
"230050361","23","Quintana Roo","Q. Roo","005","Benito Juárez","0361","Cárcamo Seis (Captación Cuatro)","R","21°10´02.223"N","086°58´59.127"W","21.16728400","-86.98309100","0003","F16D41","0","0","0","0"
"230050376","23","Quintana Roo","Q. Roo","005","Benito Juárez","0376","Los Girasoles","R","21°06´59.693"N","087°05´21.820"W","21.11658100","-87.08939400","0004","F16C49","4","*","*","1"
"230050403","23","Quintana Roo","Q. Roo","005","Benito Juárez","0403","Río Nizuc","R","21°02´06.810"N","086°47´43.584"W","21.03522500","-86.79544000","0006","F16D41","0","0","0","0"
"230050405","23","Quintana Roo","Q. Roo","005","Benito Juárez","0405","Figueroa [Grúas]","R","21°05´56.065"N","086°58´38.920"W","21.09890700","-86.97747800","0009","F16D41","-","-","-","-"
"230050440","23","Quintana Roo","Q. Roo","005","Benito Juárez","0440","Divino Redentor","R","21°05´27.712"N","086°59´39.889"W","21.09103100","-86.99441400","0006","F16D41","2","*","*","1"
"230050441","23","Quintana Roo","Q. Roo","005","Benito Juárez","0441","Ninguno","R","21°05´34.113"N","086°59´40.305"W","21.09280900","-86.99452900","0006","F16D41","3","*","*","1"
"230050472","23","Quintana Roo","Q. Roo","005","Benito Juárez","0472","Los Tres Hermanos","R","21°05´46.613"N","086°58´46.915"W","21.09628100","-86.97969900","0009","F16D41","7","*","*","2"
